87.481535,0.01
87.541137,0.02
87.580179,0.03
87.607806,0.04
87.63523199999999,0.05
87.66619200000001,0.06
87.689232,0.07
87.70610099999999,0.08
87.72493300000001,0.09
87.741494,0.1
87.75578200000001,0.11
87.767034,0.12
87.778852,0.13
87.790482,0.14
87.79988900000001,0.15
87.811757,0.16
87.81925,0.17
87.82435500000001,0.18
87.829291,0.19
87.839237,0.2
87.848141,0.21
87.857713,0.22
87.868629,0.23
87.87890900000001,0.24
87.88846699999999,0.25
87.89789400000001,0.26
87.90256000000001,0.27
87.908859,0.28
87.913277,0.29
87.924109,0.3
87.931736,0.31
87.941721,0.32
87.950997,0.33
87.956719,0.34
87.962537,0.35
87.97024300000001,0.36
87.981447,0.37
87.99204900000001,0.38
88.000358,0.39
88.005247,0.4
88.010513,0.41
88.01731,0.42
88.02349299999999,0.43
88.031863,0.44
88.03867,0.45
88.045579,0.46
88.0487,0.47
88.054331,0.48
88.058361,0.49
88.062857,0.5
88.068169,0.51
88.074234,0.52
88.079729,0.53
88.088673,0.54
88.097365,0.55
88.103244,0.56
88.111299,0.57
88.117475,0.58
88.126222,0.59
88.13164800000001,0.6
88.13752199999999,0.61
88.145605,0.62
88.15187900000001,0.63
88.161614,0.64
88.17051099999999,0.65
88.183031,0.66
88.19583300000001,0.67
88.206198,0.68
88.216544,0.69
88.228538,0.7
88.236471,0.71
88.243425,0.72
88.253394,0.73
88.266338,0.74
88.277536,0.75
88.28467500000001,0.76
88.292919,0.77
88.301223,0.78
88.313542,0.79
88.325192,0.8
88.336208,0.81
88.34234000000001,0.82
88.36242499999999,0.83
88.374843,0.84
88.38491900000001,0.85
88.397907,0.86
88.412351,0.87
88.427285,0.88
88.445893,0.89
88.483185,0.9
88.503396,0.91
88.519834,0.92
88.544049,0.93
88.591909,0.94
88.641241,0.95
88.686654,0.96
88.732005,0.97
88.865561,0.98
88.996532,0.99
