243.42824199999998,0.01
243.48403599999997,0.02
243.511422,0.03
243.56756199999998,0.04
243.610192,0.05
243.626242,0.06
243.651926,0.07
243.67035,0.08
243.683336,0.09
243.701368,0.1
243.714359,0.11
243.721536,0.12
243.735068,0.13
243.75649199999998,0.14
243.77496000000002,0.15
243.79271599999998,0.16
243.809067,0.17
243.814791,0.18
243.819135,0.19
243.83186500000002,0.2
243.848814,0.21
243.854654,0.22
243.864328,0.23
243.87269799999999,0.24
243.880017,0.25
243.88691,0.26
243.89465299999998,0.27
243.90062,0.28
243.912721,0.29
243.922717,0.3
243.941006,0.31
243.948588,0.32
243.954491,0.33
243.965682,0.34
243.971091,0.35
243.97252799999998,0.36
243.98213099999998,0.37
243.98523699999998,0.38
243.99283799999998,0.39
244.01414599999998,0.4
244.021121,0.41
244.029872,0.42
244.052313,0.43
244.060935,0.44
244.074025,0.45
244.078441,0.46
244.086222,0.47
244.09249,0.48
244.096463,0.49
244.105296,0.5
244.114646,0.51
244.123604,0.52
244.12919599999998,0.53
244.132917,0.54
244.14138799999998,0.55
244.154683,0.56
244.162597,0.57
244.17076300000002,0.58
244.182506,0.59
244.185583,0.6
244.192084,0.61
244.201553,0.62
244.20873500000002,0.63
244.217723,0.64
244.226675,0.65
244.23654200000001,0.66
244.250621,0.67
244.261534,0.68
244.266811,0.69
244.273707,0.7
244.285728,0.71
244.291968,0.72
244.296107,0.73
244.310031,0.74
244.318633,0.75
244.324131,0.76
244.34532000000002,0.77
244.36461,0.78
244.371939,0.79
244.388734,0.8
244.40456999999998,0.81
244.412179,0.82
244.418227,0.83
244.42753100000002,0.84
244.464776,0.85
244.486692,0.86
244.503107,0.87
244.524132,0.88
244.531971,0.89
244.559471,0.9,0.9
244.574088,0.9009999999999999
244.574088,0.902
244.574312,0.903
244.574312,0.904
244.58343399999998,0.905
244.58343399999998,0.9059999999999999
244.58343399999998,0.907
244.585119,0.9079999999999999
244.585119,0.909
244.592718,0.91
244.592718,0.9109999999999999
244.59977999999998,0.912
244.59977999999998,0.9129999999999999
244.60453099999998,0.914
244.60453099999998,0.915
244.613306,0.9159999999999999
244.613306,0.917
244.628878,0.9179999999999999
244.628878,0.919
244.628878,0.92
244.631426,0.9209999999999999
244.631426,0.922
244.634012,0.9229999999999999
244.634012,0.924
244.655762,0.925
244.655762,0.9259999999999999
244.66337099999998,0.927
244.66337099999998,0.9279999999999999
244.664049,0.929
244.664049,0.93
244.67107099999998,0.9309999999999999
244.67107099999998,0.932
244.67107099999998,0.9329999999999999
244.685351,0.934
244.685351,0.935
244.700677,0.9359999999999999
244.700677,0.937
244.70688299999998,0.938
244.70688299999998,0.9390000000000001
244.720673,0.94
244.720673,0.941
244.724895,0.9420000000000001
244.724895,0.943
244.730047,0.9440000000000001
244.730047,0.945
244.730047,0.946
244.73722,0.9470000000000001
244.73722,0.948
244.73918799999998,0.9490000000000001
244.73918799999998,0.95
244.76125100000002,0.951
244.76125100000002,0.9520000000000001
244.765006,0.953
